关键字,分类,上级,下级
冰芯,气候,气候代用指标,
冰芯分析法,气候,古气候重建方法,
冰蚀,地貌,侵蚀作用,冰川侵蚀、冰川刨蚀
冰速测量,技术,冰川测量,
冰雪反照率反馈,气候,气候反馈,
冰雪反馈,气候,气候反馈机制,
冰雪旅游,人文,旅游业,
冰雹,灾害,气象灾害,
冲积作用,地貌,外力作用,河流冲积、湖泊冲积
冲积平原,地貌,平原,
决策机制,人文,,
冷库存储,农业,冷链物流,
冷藏运输,农业,冷链物流,
冷链物流,农业,储运环节,预冷、冷藏运输、冷库存储、冷链配送
冷链配送,农业,冷链物流,
冷锋,气候,锋面系统,
冻胀丘,地貌,冰缘地貌,
净迁移率,人文,机械增长,
净零排放,环境,碳中和,
准两年振荡,气候,大气现象,QBO
准噶尔盆地,地貌,盆地,新疆
准静止锋,气候,锋面系统,
几何边界,人文,边界类型,
出口关税,人文,关税,
出口加工区,人文,产业结构,
出口补贴,人文,补贴,
出口配额,人文,配额,
出境旅游,旅游,旅游市场,远程出境旅游、邻近国家出境旅游
出生率,人文,自然增长,
刃脊,现象,冰川地貌,
分区管理,资源,水资源管理,
分叉三角洲,地貌,三角洲,
分子流行病学,学科,流行病学,
分子生物学,学科,生物化学,
分层设色地形图,技能,地形图,
分布分析,技能,空间分析,
分布式能源,技术,新能源,
分散服务,人文,服务业区位论,
分析技能,技能,地理技能,空间分析、时间分析、因果分析、比较分析
分析方法确定,技能,地理研究方案设计,
分解者,环境,营养级,
刚果民主共和国,区域,中非,
刚果盆地,地貌,构造盆地,
创意产业,人文,产业结构,
创新经济,人文,产业结构,
创新链,人文,产业结构,
创新集群,人文,工业集聚区,
利比亚,区域,北非,
制图综合,技术,地图制图,
制造业,人文,工业地理,
制造业城市,人文,城市类型,
前寒武纪,地球系统,地质年代,
剥蚀平原,地貌,平原,
剩余碳预算,环境,碳预算,
副极地低压带,气候,气压带,
副极地低气压带,气候,气压带,
副热带急流,气候,高空急流,
副热带高压,气候,气压系统,
副热带高压带,气候,气压带,
副热带高气压带,气候,气压带,
功能分区,人文,空间布局,
功能组,技术,物种识别传感器,
功能转换,人文,工业区转型,
加入程序,人文,WTO成员资格,谈判、工作组、议定书
加工环节,农业,农产品供应链,
加拿大,区域,北美洲,
加纳,区域,西非,
动力电池,技术,新能源汽车,
动态可视化,技术,数据可视化,
动物,地球系统,生物圈,陆生动物、水生动物
动物传感器,技术,生物传感器,
动物迁徙,现象,生物现象,
劳亚大陆,地球系统,超大陆,
劳动力,人文,工业生产要素,
劳动力因素,人文,工业区位因素,
劳动力导向型,人文,工业类型,
劳动力成本,人文,经济因素,
劳动力短缺,人文,人口老龄化问题,
劳工迁移,人文,国际迁移,
包括,逻辑词,,包含、含有
化学传感器,技术,智能传感器,
化学侵蚀,地貌,海浪侵蚀,
化学工业,人文,重工业,
化学污染边界,环境,地球边界,
化学风化,地貌,风化作用,溶解、水解、氧化、碳酸作用
化工原料,资源,非金属矿产,
化石燃料,资源,非可再生资源,
化石能源,资源,能源资源,煤炭、石油、天然气
化肥污染,环境,农业污染,
北亚,区域,亚洲,西伯利亚
北冰洋,地球系统,海洋,
北半球右偏,天体系统,科氏力,
北回归线,天体系统,太阳直射点,
北大西洋,地球系统,大西洋,
北大西洋公约组织,人文,国际组织,
北大西洋涛动,气候,海洋现象,NAO
北大西洋震荡,气候,气候振荡,
北太平洋,地球系统,太平洋,
北斗卫星,技术,卫星导航,
北斗系统,技术,卫星导航,
北方地区,区域,中国地理分区,东北地区、华北地区、西北地区
北极光,现象,极光,
北极圈,天体系统,纬线,
北极气候变化,气候,气候变化区域影响,北极海冰减少、永久冻土融化、生态系统变化
北极测量,技术,极地测量,
北极海冰减少,气候,北极气候变化,
北极海冰消失,气候,气候临界点,
北极涛动,气候,海洋现象,AO
北极科学,学科,极地科学,
北极震荡,气候,气候振荡,
北欧,区域,欧洲,挪威、瑞典、芬兰、丹麦、冰岛
北美地区,区域,世界地理分区,美国、加拿大、墨西哥
北美季风环流,气候,季风环流,
北美板块,地球系统,美洲板块,
北美洲,区域,世界地理,美国、加拿大、墨西哥
北美自由贸易协定,人文,自由贸易区,NAFTA
北非,区域,非洲,埃及、利比亚、阿尔及利亚
区位优势,地理方法,区位分析,比较优势、竞争优势
区位优化,人文,农业区位,
区位分析,地理方法,,区位条件、区位优势、区位选择
区位判读,技能,地图判读,
区位变迁,人文,工业区位,
区位因素,人文,农业区位,自然因素、经济因素、社会因素
区位条件,地理方法,区位分析,自然条件、社会经济条件
区位理论,人文,经济地理,农业区位论、工业区位论、商业区位论、服务业区位论
区位类型,人文,农业区位,城郊型、远郊型、专业化型
区位选择,人文,工业区位,
区块链,技术,计算机科学,
区块链产业,人文,产业结构,
区域,区域,,东部地区、中部地区、西部地区、东北地区
区域农业布局,农业,农业地理,农业区域规划、优势产业区、特色农业区
区域化,人文,全球化,
区域协调,区域地理,区域发展,统筹发展、均衡发展
区域协调发展,人文,区域发展,
区域发展,区域地理,,东部地区、中部地区、西部地区、东北地区
区域发展战略,人文,区域发展,一带一路、京津冀协同发展、长江经济带、粤港澳大湾区、黄河流域生态保护和高质量发展
区域合作,区域地理,区域发展,区域分工、优势互补
区域合作组织,人文,国际组织,
区域地理,区域,,世界地理、中国地理
区域地理学,学科,地理学科,
区域地理差异,区域,区域地理,自然地理差异、人文地理差异、经济发展差异、资源环境差异
区域安全,人文,国际关系,
区域尺度,气候,气候变化空间尺度,
区域差异,区域地理,区域发展,发展水平、资源禀赋
区域性,人文,农业生产特点,
区域性环境问题,环境,环境问题,酸雨、光化学烟雾、水体富营养化、沙尘暴
区域旅游开发,人文,旅游业,区域旅游规划、旅游资源评价、旅游产品设计、旅游市场营销
区域旅游规划,人文,区域旅游开发,
区域气候模型,气候,气候模型,
区域气候模式,气候,气候模式,RCM
区域碳市场,环境,碳交易,
区域经济一体化,人文,国际组织,东盟、南方共同市场
区域经济学,学科,经济学,
区域经济联系,人文,区域发展,物质流、能量流、信息流、人口流、资金流
区域认知,学科,地理学科思维方法,
区域贸易协定,人文,国际贸易,自由贸易区、关税同盟、共同市场
区域贸易安排,人文,国际贸易,自由贸易区、关税同盟、共同市场、经济联盟
区时,天体系统,时区,
区时计算,计算,时间计算,
医学地理学,学科,地理学科,
医疗服务,人文,公共服务业,
医疗负担增加,人文,人口老龄化问题,
医疗资源,人文,城市地理,
千年尺度气候变化,气候,气候变化,
半干旱气候,气候,沙漠气候,
半日潮,海洋,潮汐类型,
华中地区,区域,南方地区,
华北克拉通,地球系统,克拉通,
华北地区,气候,中国气候变化影响,
华北平原,地貌,平原,
华南地区,气候,中国气候变化影响,
华山,地貌,断块山,
协同工作,建筑,建筑信息模型,
协调制度,人文,关税分类体系,HS编码、商品分类、国际通用
协调机制,人文,,
单圈环流模式,气候,大气环流模式,
单斜,地貌,褶皱,
单边主义,人文,国际关系,
单边主义抬头,人文,多边贸易体制危机,301条款调查、232条款关税、贸易战
南亚,区域,亚洲,印度、巴基斯坦、孟加拉国
南半球左偏,天体系统,科氏力,
南回归线,天体系统,太阳直射点,
南大西洋,地球系统,大西洋,
南太平洋,地球系统,太平洋,
南方共同市场,人文,区域经济一体化,
南方地区,区域,中国地理分区,华中地区、华南地区、西南地区
南方涛动,气候,海洋现象,
南极光,现象,极光,
南极圈,天体系统,纬线,
南极板块,地球系统,板块,
南极洲,区域,世界地理,
南极测量,技术,极地测量,
南极科学,学科,极地科学,
南极震荡,气候,气候振荡,
南欧,区域,欧洲,意大利、西班牙、希腊
南海,海洋,边缘海,
南美地区,区域,世界地理分区,巴西、阿根廷、智利、哥伦比亚
南美板块,地球系统,美洲板块,
南美洲,区域,世界地理,巴西、阿根廷
南非,区域,非洲,南非共和国、津巴布韦
南非共和国,区域,南非,
卫星三角测量,技术,GPS定位原理,
卫星城,人文,城市规划,
卫星城镇,人文,城市地理,
卫星导航,技术,地理信息科学,GPS、北斗、伽利略
卫星平台,技术,遥感平台,
卫星测距,技术,GPS原理,
卫星通信,技术,计算机科学,
卫星遥感,技术,遥感平台,
卫生与植物卫生措施,人文,非关税措施,食品安全标准、动植物检疫
卫生标准,人文,非关税壁垒,
印度,区域,亚洲,
印度教,人文,世界宗教,
印度洋,地球系统,海洋,
印度洋偶极子,气候,海洋现象,IOD
印度洋板块,地球系统,板块,
印欧语系,人文,语言系谱,
厄尔尼诺,现象,海洋现象,
厄尔尼诺南方震荡,气候,气候振荡,ENSO
厄尔尼诺现象,气候,海洋现象,东太平洋表层海水异常增温、全球气候异常、海洋生态变化
历史地理学,学科,地理学科,
历史文化名城,人文,物质文化遗产,
压力传感器,技术,智能传感器,
压缩空气储能,技术,储能技术,
原始型,人文,人口增长模式,
原料因素,人文,工业区位因素,
原料导向型,人文,工业类型,
县级行政区,区域,中国行政区,
参与期,旅游,旅游生命周期,
参数化设计,建筑,建筑信息模型,
双边关系,人文,国际关系,
双边合作,人文,国际合作,
双边贸易协定,人文,国际组织,
反倾销,人文,贸易政策工具,反倾销税、反倾销措施
反倾销措施,人文,反倾销,
反倾销税,人文,反倾销,
反全球化,人文,全球化,
反射,天体系统,大气削弱,
反气旋,气候,气压系统,高气压、晴朗天气
反气旋系统,气候,天气系统,
反补贴措施,人文,贸易救济措施,补贴调查、反补贴税、可诉补贴
反距离加权法,技术,空间插值,IDW
发展中国家集团,人文,国际组织,
发展合作,人文,国际合作,
发展期,旅游,旅游生命周期,
发展经济学,学科,经济学,
发育生物学,学科,细胞生物学,
发达国家集团,人文,国际组织,
发酵工程,农业,农业生物技术,
变化检测,技术,遥感应用,
变质岩,地球系统,岩石循环,
叠加分析,技术,地理信息科学,
古气候学,学科,气候学,
古气候重建方法,气候,古气候学,树轮分析法、冰芯分析法、沉积物分析法
古生代,地球系统,地质年代,寒武纪、奥陶纪、志留纪、泥盆纪、石炭纪、二叠纪
古生物学,学科,地质学,
古登堡面,地球系统,地球结构,
古近纪,地球系统,新生代,
可再生能源,资源,能源资源,太阳能、风能、水能、地热能、生物质能
可再生能源制氢,技术,氢能源,
可再生资源,资源,自然资源,水资源、森林资源、渔业资源
可持续发展,环境,环境,
可持续发展债券,环境,碳中和,
可持续发展原则,环境,可持续发展,公平性原则、持续性原则、共同性原则
可持续发展指标,环境,可持续发展,
可持续发展模式,环境,可持续发展,循环经济、低碳经济、绿色发展
可持续城市,技术,城市规划,
可持续投资,环境,碳中和,
可持续旅游,环境,旅游业,
可持续金融,环境,碳中和,
可燃冰,资源,天然气,
台地,地貌,平原,
台风,灾害,自然灾害,
台风减弱,气候,台风,
台风加强,气候,台风,
台风次生灾害,灾害,次生灾害,风暴潮、山体滑坡、城市内涝
台风登陆,气候,台风,
台风眼,气候,台风,
台风眼墙,气候,台风,
台风螺旋雨带,气候,台风,
台风路径,气候,台风,
台风路径预测,灾害,台风,数值预报、路径集合预报、统计预报
